"id_student","code_module","code_presentation","gender","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","module_presentation_length","date_registration","Exam_score","TMA_score","CMA_score","click_before_course","click_Q1","click_Q2","click_Q3","click_Q4","homepage","quiz","page","oucontent ","subpage","resource","oucollaborate","url","glossary","externalquiz","ouwiki","questionnaire","dataplus","final_result"
627442,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-45,0,44.6,66.2,35,377,249,278,255,135,265,7,433,205,27,0,4,0,0,1,0,0,"Pass"
627468,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-24,0,73.4,80.25,80,257,83,466,603,183,371,10,579,187,25,0,12,0,0,1,0,0,"Pass"
627521,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-64,0,91.4,76,74,722,431,608,608,295,531,7,1179,176,20,1,12,0,0,10,12,0,"Distinction"
627522,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
627524,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",241,-22,0,57.25,0,28,146,76,93,0,36,0,0,231,41,13,0,0,0,0,0,0,0,"Withdrawn"
627569,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-59,0,62,0,19,93,0,0,0,19,19,1,38,14,7,0,0,0,0,0,0,0,"Fail"
627595,"STEM","2014B","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",241,-58,0,83.6,87,571,1347,997,667,270,398,1035,8,1367,275,28,9,19,0,0,22,17,23,"Pass"
627620,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-68,0,91,84,59,1314,978,881,677,384,1156,8,1578,532,37,6,41,3,0,16,8,5,"Distinction"
627622,"STEM","2014B","F","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-68,0,64.4,74.2857142857143,0,310,1295,760,123,222,1147,4,715,152,21,4,27,0,0,9,6,0,"Pass"
627651,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,120,"Y",241,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
627679,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",241,-68,0,89.2,72.5714285714286,407,1665,902,1258,1228,783,663,21,2559,356,63,0,33,0,0,52,9,0,"Distinction"
627717,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-68,0,90.6,97.7142857142857,142,1212,963,793,116,335,1291,6,1053,251,31,7,10,0,0,29,12,16,"Distinction"
627727,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-67,0,82,0,24,325,0,0,0,51,137,2,28,52,7,1,8,0,0,1,0,0,"Withdrawn"
627751,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-67,0,74,0,105,869,86,62,0,184,24,3,561,145,7,8,10,0,0,3,0,0,"Withdrawn"
627808,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,120,"Y",241,-8,0,92,0,86,1102,0,0,0,179,162,10,454,86,15,3,18,0,0,20,11,0,"Withdrawn"
627840,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-154,0,73,0,27,1215,2,0,0,187,192,9,435,114,48,4,9,0,0,27,11,0,"Withdrawn"
627860,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,90,"N",241,-61,0,88.2,74.2857142857143,72,636,208,739,494,286,653,8,625,200,22,2,17,0,0,19,3,0,"Pass"
627886,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-67,0,71.6,70.2857142857143,463,1660,409,785,1190,489,744,4,1669,415,31,1,22,0,0,34,4,0,"Pass"
628004,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-67,0,77.6,82.7142857142857,1060,2142,1040,951,165,805,1462,11,1368,413,45,1,40,0,0,13,1,0,"Pass"
628010,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-24,0,0,0,20,0,0,0,0,3,0,0,10,3,4,0,0,0,0,0,0,0,"Withdrawn"
628038,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,90,"N",241,-66,0,48.4,68.7142857142857,68,623,59,129,644,117,614,9,286,160,18,9,5,0,0,4,0,0,"Fail"
628058,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-54,0,84.6,77.5714285714286,31,633,401,1541,509,377,648,6,1632,207,25,1,38,0,0,16,19,4,"Pass"
628098,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-45,0,69.8,76.8571428571429,558,1019,500,149,521,324,696,11,738,259,31,4,27,0,0,26,9,0,"Pass"
628110,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-22,0,55,0,22,217,46,0,0,45,46,4,76,31,9,1,0,0,0,2,0,0,"Fail"
628117,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-20,0,70.4,70.5714285714286,40,324,278,298,981,202,690,7,783,181,16,1,8,0,0,5,16,0,"Pass"
628140,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-24,0,87.4,68.1428571428571,352,1738,1132,1768,847,1042,924,14,2771,569,54,4,62,0,0,17,12,22,"Pass"
628143,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",241,-64,0,80.75,67,39,370,43,132,590,119,570,6,155,103,55,10,11,0,0,1,0,0,"Fail"
628152,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",241,-15,0,82.4,95,1,584,429,818,1932,519,674,8,1884,222,31,15,23,0,0,11,3,0,"Pass"
628174,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-17,0,77.4,73.2857142857143,198,656,815,733,982,426,976,13,1442,282,30,3,22,0,0,34,15,1,"Pass"
628296,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,120,"N",241,-29,0,0,0,2,6,0,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,"Withdrawn"
628307,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",241,-66,0,48.8,69.5714285714286,70,1046,988,565,1106,456,856,15,1814,347,71,2,28,0,0,24,6,0,"Fail"
628323,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,120,"N",241,28,0,79,0,0,508,19,0,0,53,96,2,183,93,6,0,6,0,0,1,0,0,"Withdrawn"
628370,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-40,0,78.6,58.1428571428571,77,502,178,324,688,180,609,7,550,178,59,3,3,0,0,1,3,0,"Fail"
628476,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-15,0,64.4,84,158,124,101,377,43,159,0,8,382,89,21,1,13,0,0,5,0,0,"Withdrawn"
628561,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-57,0,76.2,91.8571428571429,26,414,118,188,810,156,500,7,564,215,52,0,11,0,0,1,0,0,"Pass"
628666,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,120,"N",241,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
628736,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,120,"N",241,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
628837,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-36,0,67.75,72.5,40,442,48,147,177,143,201,5,153,163,25,1,18,0,0,0,0,0,"Fail"
628925,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-60,0,74.8,67.1428571428571,148,1104,320,839,881,287,1061,10,1226,383,130,0,31,1,0,38,3,0,"Fail"
628972,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,120,"N",241,-59,0,74,69.1428571428571,163,1527,738,491,1644,372,1276,11,2087,279,69,0,26,0,0,38,10,0,"Pass"
628978,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",241,-25,0,49,0,0,83,61,0,0,27,0,1,73,23,6,0,0,0,0,0,0,0,"Fail"
628995,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"Y",241,-15,0,59.6,72.7142857142857,0,216,125,393,863,185,632,3,595,99,14,2,16,0,0,1,0,0,"Pass"
629119,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",241,-59,0,94,0,0,205,0,0,0,27,6,9,104,41,5,0,2,0,0,4,0,0,"Fail"
629120,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-23,0,68,0,53,236,0,0,0,35,30,3,57,49,6,0,1,0,0,0,0,0,"Fail"
629163,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-52,0,37.25,0,17,298,151,64,0,70,2,3,285,113,37,0,0,0,0,0,0,0,"Withdrawn"
629182,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-59,0,79.5714285714286,76,311,1356,549,183,396,466,642,11,846,327,24,3,54,0,0,36,9,0,"Withdrawn"
629228,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-45,0,0,0,75,0,0,0,0,20,0,5,35,12,0,0,2,0,0,1,0,0,"Withdrawn"
629231,"STEM","2014B","M","No Formal quals","Low(0-30%)","35-55",0,90,"N",241,-57,0,60,0,12,627,0,0,0,125,1,9,216,76,9,1,9,0,0,11,0,0,"Withdrawn"
629267,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-53,0,83.25,76,229,1864,1163,318,153,514,720,14,1512,399,50,16,93,0,0,61,10,0,"Fail"
629291,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-34,0,95,97,177,3561,1768,2600,1710,1699,1373,23,3389,659,135,2,190,0,0,50,39,33,"Pass"
629303,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,120,"N",241,-54,0,86.6,71.8571428571429,89,407,63,416,466,143,712,2,276,182,37,1,5,0,0,9,0,0,"Pass"
629386,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-51,0,77,0,13,723,59,22,0,134,83,9,67,54,30,1,4,0,0,9,0,0,"Fail"
629404,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,90,"N",241,-57,0,0,0,133,44,0,0,0,33,0,7,68,33,8,0,4,0,0,0,0,0,"Withdrawn"
629414,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-36,0,86.6,85.8571428571429,33,785,443,373,1291,263,1048,4,1232,203,19,0,11,0,0,7,0,0,"Pass"
629459,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",241,-28,0,50,0,235,528,0,0,0,183,59,14,131,83,14,9,36,0,0,10,0,0,"Withdrawn"
629522,"STEM","2014B","M","Lower Than A Level","High(60-100%)","35-55",0,60,"N",241,-25,0,65.4,80.2857142857143,353,2907,409,75,16,572,1038,28,573,388,41,8,33,4,0,141,10,0,"Withdrawn"
629540,"STEM","2014B","M","HE Qualification","Low(0-30%)","35-55",0,60,"N",241,-22,0,86.4,81.2857142857143,374,1583,1111,1815,2349,1203,535,19,3676,516,39,10,69,0,0,134,19,25,"Pass"
629541,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-52,0,87.2,69,194,779,563,832,429,226,593,17,1328,220,24,5,35,0,0,44,33,24,"Pass"
629543,"STEM","2014B","M","HE Qualification","Low(0-30%)","35-55",0,120,"N",241,-54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
629603,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-23,0,71,78.4285714285714,163,1714,843,621,1392,412,1209,26,2137,433,37,31,33,0,0,86,21,36,"Pass"
629655,"STEM","2014B","F","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-22,0,85,0,468,1256,158,0,0,320,151,12,579,330,30,9,44,0,0,56,6,0,"Fail"
629693,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"N",241,-45,0,82.6,83.7142857142857,2,770,245,293,1059,238,988,8,606,327,26,0,13,0,0,18,3,0,"Pass"
629735,"STEM","2014B","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",241,-54,0,0,0,38,9,0,0,0,14,0,0,13,5,7,0,0,0,0,0,0,0,"Withdrawn"
629739,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-51,0,81.2,83.2857142857143,0,267,133,253,1098,192,713,3,509,119,11,1,16,0,0,1,0,0,"Pass"
629762,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-45,0,52,0,111,233,0,0,0,54,17,4,164,54,8,0,2,0,0,0,3,0,"Withdrawn"
629867,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","35-55",0,60,"N",241,-41,0,88,80,0,196,0,0,0,14,79,3,14,20,4,0,0,0,0,0,0,0,"Fail"
629873,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-53,0,93,87.7142857142857,125,1578,928,1167,901,746,1447,16,1233,393,75,6,37,0,0,64,18,20,"Distinction"
629879,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"Y",241,-43,0,60,0,250,143,0,0,0,105,1,6,36,54,12,2,8,0,0,1,0,0,"Fail"
629881,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-43,0,69.6,74.1428571428571,188,1251,878,1524,1313,551,780,40,3022,388,36,7,38,0,0,56,18,5,"Pass"
629918,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-44,0,0,0,0,210,0,0,1,21,0,3,74,13,2,0,1,0,0,11,3,0,"Fail"
629928,"STEM","2014B","F","Lower Than A Level","Low(0-30%)","0-35",0,90,"N",241,-39,0,64,100,348,5040,257,0,0,995,1599,25,1110,463,34,31,56,0,0,214,6,0,"Withdrawn"
629938,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-29,0,84.4,87.7142857142857,6,1797,1596,2511,1549,1057,770,24,3994,541,43,9,39,0,0,32,19,8,"Pass"
629993,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-45,0,73,87.5,221,1496,716,406,9,468,396,21,1223,317,72,14,52,1,0,17,6,0,"Fail"
630032,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","35-55",0,60,"N",241,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
630038,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-52,0,0,65,90,384,0,0,0,68,201,5,92,60,6,0,4,0,0,0,0,0,"Fail"
630045,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-45,0,82.4,81.7142857142857,228,1716,458,1234,2329,316,1049,334,3383,478,36,2,43,0,0,64,9,7,"Pass"
630083,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,90,"N",241,-50,0,78.6,80.2857142857143,68,658,766,1440,701,511,1097,14,1261,288,26,0,20,0,0,17,16,12,"Pass"
630129,"STEM","2014B","F","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-24,0,59,0,39,262,83,24,0,84,37,8,102,125,27,0,0,0,0,0,0,0,"Withdrawn"
630168,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,120,"Y",241,-8,0,78.5,0,133,1108,631,436,7,269,14,18,1570,196,13,2,21,0,0,15,12,3,"Withdrawn"
630264,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-45,0,59.4,74.2857142857143,40,233,141,129,634,73,518,3,429,112,12,3,11,0,0,0,0,0,"Pass"
630269,"STEM","2014B","M","HE Qualification","Low(0-30%)","0-35",0,60,"N",241,-45,0,60,0,1,396,0,0,0,107,35,10,86,84,9,0,12,0,0,2,0,0,"Withdrawn"
630326,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"Y",241,-25,0,53.2,73.4285714285714,1,962,863,713,1390,388,818,11,2145,299,36,11,26,0,0,25,25,19,"Pass"
630426,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-43,0,0,0,0,8,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,"Fail"
630435,"STEM","2014B","M","No Formal quals","Low(0-30%)","0-35",0,120,"N",241,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fail"
630488,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-29,0,84.6,80.1428571428571,110,952,434,532,1080,435,587,6,1384,353,48,1,47,0,0,21,3,0,"Pass"
630491,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-22,0,66,76,223,830,92,0,0,189,159,12,217,139,21,0,6,0,0,6,0,0,"Withdrawn"
630574,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,60,"N",241,-36,0,62,0,99,455,0,0,0,108,43,4,168,53,8,3,6,0,0,2,0,0,"Withdrawn"
630634,"STEM","2014B","M","HE Qualification","Low(0-30%)","35-55",0,90,"Y",241,-43,0,62.2,67,357,1193,52,235,535,314,680,5,120,229,74,8,17,0,0,51,7,0,"Pass"
630653,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-44,0,51.6,78.5714285714286,0,145,82,178,894,108,675,2,366,98,13,0,5,0,0,0,0,0,"Pass"
630654,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,90,"N",241,-45,0,58.8,80.1428571428571,0,193,100,119,1149,100,818,2,463,103,17,0,12,0,0,0,0,0,"Fail"
630655,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-28,0,72.2,83.1428571428571,54,299,104,315,788,158,557,8,369,157,84,1,26,0,0,10,0,0,"Pass"
630748,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-29,0,74,93,61,746,18,1,0,64,212,3,296,88,9,0,4,0,0,0,0,0,"Withdrawn"
630759,"STEM","2014B","M","No Formal quals","Low(0-30%)","0-35",0,120,"N",241,-24,0,73.25,0,57,343,111,169,0,101,2,3,365,111,31,2,10,13,0,0,0,0,"Fail"
630782,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,60,"N",241,-45,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
630804,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,120,"N",241,-44,0,49.3333333333333,72,42,467,204,31,0,79,89,14,214,71,19,6,3,0,0,20,0,0,"Withdrawn"
630812,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-45,0,70,68.5,214,307,0,0,0,41,191,8,171,85,11,0,0,0,0,0,0,0,"Withdrawn"
630854,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",241,-28,0,78.2,79.5714285714286,70,231,483,408,1015,221,1055,10,668,152,33,0,12,0,0,4,0,0,"Pass"
630859,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"Y",241,-45,0,63.2,71.1428571428571,112,1039,290,1865,429,444,1474,7,1049,219,83,18,30,0,0,8,0,1,"Pass"
630867,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,120,"N",241,-45,0,0,0,50,54,0,1,0,24,1,4,28,33,6,1,2,0,0,0,0,0,"Fail"
630868,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-45,0,75,0,119,448,289,43,0,172,2,3,480,96,11,2,8,0,0,10,9,0,"Withdrawn"
630924,"STEM","2014B","M","Lower Than A Level","Middle(30-60%)","0-35",0,60,"N",241,-45,0,87.2,80.7142857142857,73,953,901,495,282,211,627,10,1502,214,20,0,17,0,0,11,2,0,"Pass"
630937,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-34,0,85,88,83,916,236,675,474,248,565,9,930,171,22,11,16,0,0,31,37,19,"Distinction"
630950,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Withdrawn"
630966,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-22,0,77.4,78,1715,2938,1901,2992,2220,1593,1120,45,5540,1151,147,21,137,1,0,173,43,64,"Pass"
631083,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-45,0,79,0,40,403,1,0,0,90,11,9,175,97,16,1,6,0,0,0,1,0,"Fail"
631099,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,60,"N",241,-22,0,46.4,52.8571428571429,0,173,152,168,635,56,485,5,266,163,17,0,11,0,0,1,0,0,"Fail"
631104,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-39,0,60.8,82.8571428571429,40,417,508,304,902,104,569,8,929,257,43,0,23,0,0,8,3,21,"Pass"
631111,"STEM","2014B","M","Lower Than A Level","Low(0-30%)","0-35",0,90,"N",241,-45,0,60.3333333333333,0,59,800,12,860,3,265,107,5,669,139,41,1,19,0,0,9,0,0,"Fail"
631135,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-45,0,0,0,8,164,0,0,0,15,59,8,30,27,2,1,1,0,0,0,0,0,"Fail"
631195,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"Y",241,-44,0,0,0,57,82,0,0,0,25,4,4,39,29,0,0,2,0,0,0,0,0,"Withdrawn"
631235,"STEM","2014B","M","HE Qualification","Middle(30-60%)","0-35",0,60,"N",241,-43,0,73,75.8571428571429,61,521,74,180,555,196,581,9,319,152,15,0,8,3,0,6,0,0,"Pass"
631524,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"Y",241,-63,0,59.25,75,0,3052,919,224,0,522,721,17,1637,986,45,11,21,0,0,58,4,0,"Withdrawn"
631654,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",241,-39,0,0,0,0,190,0,0,0,27,6,4,86,42,1,0,6,0,0,0,0,0,"Fail"
631673,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,90,"N",241,-25,0,77,60.7142857142857,0,501,146,228,859,188,700,7,334,191,23,30,7,0,0,13,0,0,"Pass"
631680,"STEM","2014B","F","Lower Than A Level","High(60-100%)","35-55",0,120,"N",241,-17,0,82.6,76.7142857142857,874,4585,2149,2170,1493,1336,1654,52,5535,1001,47,4,115,0,0,200,31,4,"Pass"
631701,"STEM","2014B","M","No Formal quals","High(60-100%)","0-35",0,90,"N",241,-24,0,55,0,68,492,51,0,0,74,83,4,270,81,13,3,0,6,0,9,0,0,"Fail"
631719,"STEM","2014B","F","A Level or Equivalent","High(60-100%)","0-35",0,90,"N",241,-29,0,86,77.8571428571429,1645,4062,1726,581,1530,2040,1695,8,2463,503,75,16,34,0,0,50,11,0,"Pass"
631765,"STEM","2014B","M","Lower Than A Level","High(60-100%)","0-35",0,60,"N",241,-34,0,83.8,90.1428571428571,86,1511,473,843,555,457,476,8,724,171,53,10,19,0,0,9,0,0,"Pass"
631853,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,90,"N",241,-34,0,86.8,77.8571428571429,218,697,803,798,177,312,587,11,1123,222,26,0,13,0,0,2,12,10,"Pass"
631884,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-24,0,74.6,76.7142857142857,76,845,69,811,1214,382,611,12,1390,236,22,5,25,0,0,33,12,0,"Pass"
631913,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-27,0,80.8,72.25,276,636,326,346,211,202,452,11,764,162,17,0,22,0,0,26,3,0,"Fail"
632019,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","35-55",0,90,"N",241,-25,0,77.75,86,80,603,409,208,606,207,392,14,862,231,16,0,11,0,0,37,6,0,"Fail"
632078,"STEM","2014B","M","Post Graduate Qualification","High(60-100%)","0-35",0,60,"N",241,-24,0,63.4,67.1428571428571,21,566,300,108,581,254,463,10,628,140,12,0,10,0,0,17,0,0,"Fail"
632124,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-23,0,74.6666666666667,0,123,202,134,0,0,75,49,4,114,71,11,6,5,0,0,4,0,0,"Withdrawn"
632143,"STEM","2014B","F","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-15,0,79.5,93,412,3147,1828,427,0,678,1199,23,2310,476,36,10,58,1,0,61,11,0,"Fail"
632235,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","35-55",0,90,"N",241,-28,0,0,0,127,102,0,0,0,25,2,9,90,45,7,1,7,0,0,0,0,0,"Withdrawn"
632258,"STEM","2014B","F","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-27,0,63.8,87.5714285714286,105,706,249,1858,1667,469,1099,20,2151,351,28,0,38,0,0,21,22,24,"Pass"
632306,"STEM","2014B","M","HE Qualification","High(60-100%)","0-35",0,60,"N",241,-25,0,89.6,85.2857142857143,97,1030,1135,1067,791,494,1061,13,1702,325,28,5,25,0,0,19,19,20,"Distinction"
632316,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-28,0,77.8,76.8571428571429,129,1110,712,866,589,448,769,14,1464,270,59,5,43,0,0,47,21,8,"Pass"
632339,"STEM","2014B","M","A Level or Equivalent","Low(0-30%)","0-35",0,60,"N",241,-29,0,81.2,85.7142857142857,0,1128,1448,1093,846,503,579,16,2438,423,32,3,51,0,0,85,33,40,"Pass"
632363,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","35-55",0,60,"N",241,-23,0,60.4,69,212,603,304,397,1335,318,1138,19,384,348,117,9,44,0,0,6,0,0,"Fail"
632379,"STEM","2014B","M","A Level or Equivalent","Middle(30-60%)","0-35",0,120,"Y",241,-28,0,66.8,84.7142857142857,19,231,317,439,218,159,562,1,321,111,11,0,8,0,0,0,0,0,"Pass"
632380,"STEM","2014B","M","A Level or Equivalent","High(60-100%)","0-35",0,60,"N",241,-23,0,83,81.1428571428571,3,372,130,429,224,157,381,2,241,88,38,3,13,0,0,0,0,0,"Pass"
632402,"STEM","2014B","F","HE Qualification","Middle(30-60%)","0-35",0,60,"N",241,-24,0,71.6,80.2857142857143,138,663,290,260,635,239,556,8,773,141,25,0,19,0,0,11,3,0,"Pass"
